aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm,주소키,위도,경도,검색주소,카카오매칭주소,공식자치구,공식행정동,행정동코드,매핑상태,프로젝트자치구,프로젝트행정동,분석대상여부,공식지역,프로젝트지역
,,2014,26.06~27.06,신규,10,6,2026,500,29.94,27,1203-1,45,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,중흥에스-클래스스카이31,서구,,,,서구|치평동|1203-1|||,35.1574570996642,126.85089315525,광주광역시 서구 치평동 1203-1,전남광주통합특별시 서구 시청로 97,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2014,26.06~27.06,신규,18,6,2026,300,29.94,11,1203-1,47,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,중흥에스-클래스스카이31,서구,,,,서구|치평동|1203-1|||,35.1574570996642,126.85089315525,광주광역시 서구 치평동 1203-1,전남광주통합특별시 서구 시청로 97,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2014,26.06~27.06,신규,11,6,2026,500,29.94,24,1203-1,45,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,중흥에스-클래스스카이31,서구,,,,서구|치평동|1203-1|||,35.1574570996642,126.85089315525,광주광역시 서구 치평동 1203-1,전남광주통합특별시 서구 시청로 97,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2014,26.06~26.12,신규,17,6,2026,"1,000",58.41,12,1203-1,100,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,중흥에스-클래스스카이31,서구,,,,서구|치평동|1203-1|||,35.1574570996642,126.85089315525,광주광역시 서구 치평동 1203-1,전남광주통합특별시 서구 시청로 97,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2005,26.06~28.06,신규,1,6,2026,500,55.54,8,1202-2,53,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,랜드피아오피스텔,서구,,,,서구|치평동|1202-2|||,35.1574390611471,126.849064142289,광주광역시 서구 치평동 1202-2,전남광주통합특별시 서구 상무중앙로 114,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2005,26.06~27.06,신규,10,6,2026,"1,000",30.42,6,1202-2,30,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,랜드피아오피스텔,서구,,,,서구|치평동|1202-2|||,35.1574390611471,126.849064142289,광주광역시 서구 치평동 1202-2,전남광주통합특별시 서구 상무중앙로 114,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2008,26.06~27.06,신규,15,6,2026,200,31.9,12,1223-1,36,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,스타타워,서구,,,,서구|치평동|1223-1|||,35.1547241245659,126.854406303243,광주광역시 서구 치평동 1223-1,전남광주통합특별시 서구 운천로 247,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2014,26.06~27.06,신규,9,6,2026,500,29.94,19,1203-1,45,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,중흥에스-클래스스카이31,서구,,,,서구|치평동|1203-1|||,35.1574570996642,126.85089315525,광주광역시 서구 치평동 1203-1,전남광주통합특별시 서구 시청로 97,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,,26.06~27.01,신규,10,6,2026,300,24.38,11,417-18,37,,,,,,,,,,12240,농성동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,골든힐스타워,서구,,,,서구|농성동|417-18|||,35.1598446623792,126.88453085155,광주광역시 서구 농성동 417-18,전남광주통합특별시 서구 죽봉대로78번길 10,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
,,2020,26.06~27.06,신규,9,6,2026,500,23.46,7,1220-3,47,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,상무지구 영무예다음 주상복합,서구,,,,서구|치평동|1220-3|||,35.1542892498495,126.852198698465,광주광역시 서구 치평동 1220-3,전남광주통합특별시 서구 시청로 64,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,,26.06~27.06,신규,2,6,2026,"2,000",22.23,6,417-18,20,,,,,,,,,,12240,농성동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,골든힐스타워,서구,,,,서구|농성동|417-18|||,35.1598446623792,126.88453085155,광주광역시 서구 농성동 417-18,전남광주통합특별시 서구 죽봉대로78번길 10,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
,,2014,26.06~27.06,신규,8,6,2026,500,29.94,22,1203-1,45,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,중흥에스-클래스스카이31,서구,,,,서구|치평동|1203-1|||,35.1574570996642,126.85089315525,광주광역시 서구 치평동 1203-1,전남광주통합특별시 서구 시청로 97,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2016,26.06~27.06,신규,1,6,2026,500,31.61,20,1210-3,55,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,샌트럴시티오피스텔,서구,,,,서구|치평동|1210-3|||,35.1555638218983,126.850915157682,광주광역시 서구 치평동 1210-3,전남광주통합특별시 서구 시청로 77,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2022,26.07~28.07,갱신,5,6,2026,"12,500",29.04,17,417-10,0,"12,500",,,,,,,,,12240,농성동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,센트럴 광천 더 퍼스트 오피스텔,서구,,,,서구|농성동|417-10|||,35.1593638318023,126.884956617442,광주광역시 서구 농성동 417-10,전남광주통합특별시 서구 죽봉대로66번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
,,,26.06~27.06,신규,4,6,2026,300,22.23,7,417-18,35,,,,,,,,,,12240,농성동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,골든힐스타워,서구,,,,서구|농성동|417-18|||,35.1598446623792,126.88453085155,광주광역시 서구 농성동 417-18,전남광주통합특별시 서구 죽봉대로78번길 10,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
,,2022,26.06~27.06,신규,2,6,2026,500,29.04,17,417-10,47,,,,,,,,,,12240,농성동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,센트럴 광천 더 퍼스트 오피스텔,서구,,,,서구|농성동|417-10|||,35.1593638318023,126.884956617442,광주광역시 서구 농성동 417-10,전남광주통합특별시 서구 죽봉대로66번길 13,서구,농성1동,1224065000,성공,서구,농성1동,True,서구 농성1동,서구 농성1동
,,2023,26.06~27.05,신규,1,6,2026,500,23.61,8,1230,55,,,,,,,,,,12240,치평동,,서구,12240,오피스텔,전월세,202606,오피스텔 전월세,상무 대라수 오피스텔,서구,,,,서구|치평동|1230|||,35.1536262149849,126.852055248872,광주광역시 서구 치평동 1230,전남광주통합특별시 서구 시청로 60,서구,치평동,1224074500,성공,서구,치평동,True,서구 치평동,서구 치평동
,,2018,26.07~27.07,신규,24,6,2026,300,25.7,3,571-12,42,,,,,,,,,,12270,진월동,,남구,12270,오피스텔,전월세,202606,오피스텔 전월세,(571-12),남구,,,,남구|진월동|571-12|||,35.1087578831806,126.897609047346,광주광역시 남구 진월동 571-12,전남광주통합특별시 남구 효덕로 280-5,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
,,,26.06~27.06,신규,6,6,2026,300,27.72,4,573-2,41,,,,,,,,,,12270,진월동,,남구,12270,오피스텔,전월세,202606,오피스텔 전월세,(573-2),남구,,,,남구|진월동|573-2|||,35.1084255952443,126.897984376687,광주광역시 남구 진월동 573-2,전남광주통합특별시 남구 효덕로 280-10,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
,,2020,26.06~27.06,신규,30,6,2026,300,18.9,4,568-8,38,,,,,,,,,,12270,진월동,,남구,12270,오피스텔,전월세,202606,오피스텔 전월세,주1동,남구,,,,남구|진월동|568-8|||,35.1090279204269,126.897594559737,광주광역시 남구 진월동 568-8,전남광주통합특별시 남구 효덕로 286-1,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
,,2016,26.06~27.06,신규,16,6,2026,50,29.75,5,563,35,,,,,,,,,,12270,진월동,,남구,12270,오피스텔,전월세,202606,오피스텔 전월세,(563),남구,,,,남구|진월동|563|||,35.1107347588323,126.897713852613,광주광역시 남구 진월동 563,전남광주통합특별시 남구 효덕로 314-18,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
,,2023,26.08~28.08,신규,25,6,2026,"7,400",20.13,6,568,16,,,,,,,,,,12270,진월동,,남구,12270,오피스텔,전월세,202606,오피스텔 전월세,(568),남구,,,,남구|진월동|568|||,35.1091081106492,126.897344258908,광주광역시 남구 진월동 568,전남광주통합특별시 남구 효덕로 286,남구,진월동,1227070500,성공,남구,진월동,True,남구 진월동,남구 진월동
,,2017,26.06~27.06,신규,4,6,2026,300,25.49,2,1347-7,38,,,,,,,,,,12300,용봉동,,북구,12300,오피스텔,전월세,202606,오피스텔 전월세,(1347-7),북구,,,,북구|용봉동|1347-7|||,35.1825680251529,126.897407323234,광주광역시 북구 용봉동 1347-7,전남광주통합특별시 북구 비엔날레로 182-1,북구,용봉동,1230059000,성공,북구,용봉동,True,북구 용봉동,북구 용봉동
,,2022,26.06~27.06,신규,11,6,2026,"1,000",50.98,10,657-5,85,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2014,26.06~27.06,신규,19,6,2026,"1,000",54.6,5,689-5,50,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,(689-5),광산구,,,,광산구|쌍암동|689-5|||,35.2203778939048,126.851810756566,광주광역시 광산구 쌍암동 689-5,전남광주통합특별시 광산구 임방울대로825번길 60-26,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2013,26.07~27.01,신규,30,6,2026,200,23.46,2,1610-1,40,,,,,,,,,,12330,우산동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,(1610-1),광산구,,,,광산구|우산동|1610-1|||,35.160368335728,126.801909164259,광주광역시 광산구 우산동 1610-1,전남광주통합특별시 광산구 사암로171번길 108,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
,,2019,26.07~28.07,신규,25,6,2026,"10,500",35.16,3,694-99,0,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,상상포레스트,광산구,,,,광산구|쌍암동|694-99|||,35.2147068372251,126.851269603194,광주광역시 광산구 쌍암동 694-99,전남광주통합특별시 광산구 첨단강변로87번길 20,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,,26.07~28.07,신규,27,6,2026,"1,000",52.57,12,1589-3,65,,,,,,,,,,12330,우산동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,우산동 한국아델리움 앤 중해마루힐,광산구,,,,광산구|우산동|1589-3|||,35.1599039377961,126.81132820509,광주광역시 광산구 우산동 1589-3,전남광주통합특별시 광산구 무진대로 278-11,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
,,,26.07~27.07,신규,19,6,2026,"1,000",49.25,2,1589-3,55,,,,,,,,,,12330,우산동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,우산동 한국아델리움 앤 중해마루힐,광산구,,,,광산구|우산동|1589-3|||,35.1599039377961,126.81132820509,광주광역시 광산구 우산동 1589-3,전남광주통합특별시 광산구 무진대로 278-11,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
,,2022,26.08~28.08,신규,26,6,2026,"15,000",50.98,5,657-5,0,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2017,26.06~27.06,신규,27,6,2026,500,29.98,3,694-74,50,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,윤진리안채,광산구,,,,광산구|쌍암동|694-74|||,35.2151862774642,126.851132647598,광주광역시 광산구 쌍암동 694-74,전남광주통합특별시 광산구 첨단강변로99번길 21,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2020,26.06~27.06,신규,20,6,2026,500,30,6,872-4,54,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,더허브,광산구,,,,광산구|월계동|872-4|||,35.2167301172038,126.847016894707,광주광역시 광산구 월계동 872-4,전남광주통합특별시 광산구 임방울대로800번길 11-10,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2020,26.07~28.07,신규,22,6,2026,500,30,6,872-4,55,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,더허브,광산구,,,,광산구|월계동|872-4|||,35.2167301172038,126.847016894707,광주광역시 광산구 월계동 872-4,전남광주통합특별시 광산구 임방울대로800번길 11-10,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2021,26.07~28.07,신규,27,6,2026,"8,600",23.74,4,694-106,0,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,쌍암동 미르채 리버파크 오피스텔,광산구,,,,광산구|쌍암동|694-106|||,35.2140873373984,126.851709174167,광주광역시 광산구 쌍암동 694-106,전남광주통합특별시 광산구 월계로 235-8,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2014,26.06~27.06,신규,19,6,2026,500,36.27,8,689-5,43,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,(689-5),광산구,,,,광산구|쌍암동|689-5|||,35.2203778939048,126.851810756566,광주광역시 광산구 쌍암동 689-5,전남광주통합특별시 광산구 임방울대로825번길 60-26,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2014,26.08~28.08,갱신,6,6,2026,500,36.27,5,689-5,43,500,40,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,(689-5),광산구,,,,광산구|쌍암동|689-5|||,35.2203778939048,126.851810756566,광주광역시 광산구 쌍암동 689-5,전남광주통합특별시 광산구 임방울대로825번길 60-26,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2021,26.06~27.06,신규,24,6,2026,500,29.09,7,694-106,60,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,쌍암동 미르채 리버파크 오피스텔,광산구,,,,광산구|쌍암동|694-106|||,35.2140873373984,126.851709174167,광주광역시 광산구 쌍암동 694-106,전남광주통합특별시 광산구 월계로 235-8,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2022,26.07~27.07,신규,22,6,2026,500,24.27,14,888-6,55,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단트레비엔 H-CITY,광산구,,,,광산구|월계동|888-6|||,35.215303570123,126.8442051377,광주광역시 광산구 월계동 888-6,전남광주통합특별시 광산구 첨단중앙로106번길 25,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,,26.07~28.07,갱신,29,6,2026,"12,500",52.57,8,1589-3,0,"12,500",,,,,,,,,12330,우산동,사용,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,우산동 한국아델리움 앤 중해마루힐,광산구,,,,광산구|우산동|1589-3|||,35.1599039377961,126.81132820509,광주광역시 광산구 우산동 1589-3,전남광주통합특별시 광산구 무진대로 278-11,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
,,2022,26.06~27.06,신규,13,6,2026,"1,500",50.98,18,657-5,75,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,,26.06~27.06,신규,20,6,2026,"10,000",49.25,5,1589-3,10,,,,,,,,,,12330,우산동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,우산동 한국아델리움 앤 중해마루힐,광산구,,,,광산구|우산동|1589-3|||,35.1599039377961,126.81132820509,광주광역시 광산구 우산동 1589-3,전남광주통합특별시 광산구 무진대로 278-11,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
,,2020,26.06~28.06,갱신,23,6,2026,"1,000",54.32,4,685-11,58,"16,200",,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단센트럴파크3차,광산구,,,,광산구|쌍암동|685-11|||,35.2191176393435,126.849845872019,광주광역시 광산구 쌍암동 685-11,전남광주통합특별시 광산구 임방울대로825번길 22-19,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2020,26.06~27.06,신규,9,6,2026,500,30,14,872-4,55,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,더허브,광산구,,,,광산구|월계동|872-4|||,35.2167301172038,126.847016894707,광주광역시 광산구 월계동 872-4,전남광주통합특별시 광산구 임방울대로800번길 11-10,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2022,26.06~27.06,신규,16,6,2026,"1,000",50.98,10,657-5,80,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2022,26.06~27.06,신규,19,6,2026,"2,000",59.18,20,888-6,85,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단트레비엔 H-CITY,광산구,,,,광산구|월계동|888-6|||,35.215303570123,126.8442051377,광주광역시 광산구 월계동 888-6,전남광주통합특별시 광산구 첨단중앙로106번길 25,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2013,26.06~27.06,신규,22,6,2026,300,27.54,2,694-116,36,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,에드가,광산구,,,,광산구|쌍암동|694-116|||,35.2149046693088,126.849072951432,광주광역시 광산구 쌍암동 694-116,전남광주통합특별시 광산구 임방울대로826번길 55,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2022,26.06~27.01,신규,10,6,2026,"1,000",50.98,16,657-5,80,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2020,26.06~27.06,신규,17,6,2026,500,29.9,3,892-20,56,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,제이지파크2차,광산구,,,,광산구|월계동|892-20|||,35.2140245727595,126.847047561001,광주광역시 광산구 월계동 892-20,전남광주통합특별시 광산구 월계로 195-6,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2022,26.07~28.07,신규,18,6,2026,"1,000",50.98,19,657-5,83,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2020,26.07~28.07,신규,17,6,2026,500,30,15,872-4,55,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,더허브,광산구,,,,광산구|월계동|872-4|||,35.2167301172038,126.847016894707,광주광역시 광산구 월계동 872-4,전남광주통합특별시 광산구 임방울대로800번길 11-10,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2018,26.07~28.07,신규,11,6,2026,"13,500",55.85,4,676-3,0,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단센트럴파크2차,광산구,,,,광산구|쌍암동|676-3|||,35.2209763822162,126.84687920672,광주광역시 광산구 쌍암동 676-3,전남광주통합특별시 광산구 첨단중앙로170번길 87,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2022,26.07~28.07,신규,12,6,2026,"10,600",28.93,7,888-6,0,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단트레비엔 H-CITY,광산구,,,,광산구|월계동|888-6|||,35.215303570123,126.8442051377,광주광역시 광산구 월계동 888-6,전남광주통합특별시 광산구 첨단중앙로106번길 25,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2020,26.06~27.06,신규,4,6,2026,500,29.9,9,892-20,58,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,제이지파크2차,광산구,,,,광산구|월계동|892-20|||,35.2140245727595,126.847047561001,광주광역시 광산구 월계동 892-20,전남광주통합특별시 광산구 월계로 195-6,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2021,26.08~28.08,갱신,11,6,2026,"9,000",23.74,13,694-106,0,"9,000",,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,쌍암동 미르채 리버파크 오피스텔,광산구,,,,광산구|쌍암동|694-106|||,35.2140873373984,126.851709174167,광주광역시 광산구 쌍암동 694-106,전남광주통합특별시 광산구 월계로 235-8,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,,26.06~28.06,갱신,2,6,2026,"12,600",52.57,12,1589-3,0,"12,600",,,,,,,,,12330,우산동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,우산동 한국아델리움 앤 중해마루힐,광산구,,,,광산구|우산동|1589-3|||,35.1599039377961,126.81132820509,광주광역시 광산구 우산동 1589-3,전남광주통합특별시 광산구 무진대로 278-11,광산구,우산동,1233058000,성공,광산구,우산동,True,광산구 우산동,광산구 우산동
,,2019,26.06~28.06,신규,9,6,2026,500,35.16,4,694-99,53,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,상상포레스트,광산구,,,,광산구|쌍암동|694-99|||,35.2147068372251,126.851269603194,광주광역시 광산구 쌍암동 694-99,전남광주통합특별시 광산구 첨단강변로87번길 20,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2022,26.06~27.06,신규,9,6,2026,"1,000",24.27,3,888-6,50,,,,,,,,,,12330,월계동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단트레비엔 H-CITY,광산구,,,,광산구|월계동|888-6|||,35.215303570123,126.8442051377,광주광역시 광산구 월계동 888-6,전남광주통합특별시 광산구 첨단중앙로106번길 25,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
,,2022,26.06~27.06,신규,1,6,2026,"1,000",50.98,11,657-5,75,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2022,26.06~28.06,갱신,8,6,2026,"16,800",50.98,20,657-5,0,"16,800",,,,,,,,,12330,쌍암동,사용,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2003,26.06~27.06,신규,3,6,2026,300,30.81,4,685-9,35,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,로얄오피스텔,광산구,,,,광산구|쌍암동|685-9|||,35.219477911695,126.849848174097,광주광역시 광산구 쌍암동 685-9,전남광주통합특별시 광산구 임방울대로825번길 22-15,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2022,26.07~28.07,신규,4,6,2026,"18,000",50.98,20,657-5,0,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,첨단 한국아델리움 메트로시티,광산구,,,,광산구|쌍암동|657-5|||,35.2182527822635,126.843153978109,광주광역시 광산구 쌍암동 657-5,전남광주통합특별시 광산구 임방울대로 773,광산구,첨단1동,1233062400,성공,광산구,첨단1동,True,광산구 첨단1동,광산구 첨단1동
,,2021,26.06~28.06,신규,1,6,2026,"8,500",23.74,15,694-106,0,,,,,,,,,,12330,쌍암동,,광산구,12330,오피스텔,전월세,202606,오피스텔 전월세,쌍암동 미르채 리버파크 오피스텔,광산구,,,,광산구|쌍암동|694-106|||,35.2140873373984,126.851709174167,광주광역시 광산구 쌍암동 694-106,전남광주통합특별시 광산구 월계로 235-8,광산구,첨단2동,1233062600,성공,북구,첨단2동,True,광산구 첨단2동,북구 첨단2동
