"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"45077","전남광주통합특별시 남구 송하동","45-1","0045","0001","삼익","월세","59.9700","202403","16","1,000","50","16","1997","서문대로556번길 6","202403~202603","신규","-","","","아파트"
"45078","전남광주통합특별시 동구 용산동","663","0663","0000","용산지구모아엘가에듀파크","전세","84.9024","202403","16","28,000","0","12","2019","용산3길 17","202404~202604","신규","-","","","아파트"
"45079","전남광주통합특별시 동구 계림동","1827","1827","0000","그랜드센트럴","전세","75.9867","202403","16","29,000","0","6","2020","경양로 234","202404~202512","신규","-","","","아파트"
"45080","전남광주통합특별시 남구 진월동","30","0030","0000","진아리채","전세","84.8544","202403","16","20,000","0","2","2007","화산로 115","202404~202604","신규","-","","","아파트"
"45081","전남광주통합특별시 동구 산수동","723","0723","0000","무등산그린웰로제비앙","전세","39.9642","202403","16","16,240","0","21","2019","동계로 38","202404~202604","갱신","-","16,240","0","아파트"
"45082","전남광주통합특별시 남구 봉선동","1076","1076","0000","포스코더샵","전세","84.3200","202403","16","57,000","0","9","2004","효사랑길 14","202405~202605","신규","-","","","아파트"
"45083","전남광주통합특별시 남구 방림동","579","0579","0000","방림더퍼스트골드클래스","월세","123.5670","202403","16","5,000","200","19","2024","큰방림길 41","202405~202605","신규","-","","","아파트"
"45084","전남광주통합특별시 남구 방림동","556-1","0556","0001","라인효친1","월세","60.0000","202403","16","1,000","45","3","1989","용대로 131","202404~202604","신규","-","","","아파트"
"45085","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","월세","59.9323","202403","16","3,000","75","15","2020","금봉로 106","202404~202604","신규","-","","","아파트"
"45086","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","전세","84.9276","202403","16","23,000","0","4","2020","금봉로 106","202404~202604","갱신","-","18,000","0","아파트"
"45087","전남광주통합특별시 광산구 산월동","883-1","0883","0001","호반리젠시빌4","전세","83.7154","202403","16","25,000","0","11","2003","첨단중앙로68번길 99","202403~202603","갱신","사용","30,000","0","아파트"
"45088","전남광주통합특별시 광산구 월곡동","613-1","0613","0001","금호타운","월세","56.6900","202403","16","2,000","40","7","1991","월곡산정로 80","202404~202604","신규","-","","","아파트"
"45089","전남광주통합특별시 광산구 월계동","763-6","0763","0006","호반2차","전세","59.8200","202403","16","12,500","0","2","1997","월계로 59","202405~202605","신규","-","","","아파트"
"45090","전남광주통합특별시 광산구 월계동","755-5","0755","0005","건영","월세","86.1100","202403","16","3,000","60","5","1998","첨단중앙로181번길 104","202406~202606","신규","-","","","아파트"
"45091","전남광주통합특별시 광산구 쌍암동","694-70","0694","0070","첨단도휘에드가2차","전세","19.6900","202403","16","4,500","0","3","2015","월계로 223-20","202403~202603","신규","-","","","아파트"
"45092","전남광주통합특별시 광산구 신가동","1304","1304","0000","대방노블랜드","전세","84.9366","202403","16","28,500","0","16","2009","수등로76번길 40","202404~202604","신규","-","","","아파트"
"45093","전남광주통합특별시 광산구 쌍암동","695-1","0695","0001","힐스테이트리버파크","월세","74.7900","202403","16","25,000","30","32","2019","첨단강변로 100","202405~202612","신규","-","","","아파트"
"45094","전남광주통합특별시 광산구 산월동","885-2","0885","0002","호반리젠시빌1","전세","84.3979","202403","16","19,000","0","6","2003","첨단중앙로68번길 60","202404~202604","신규","-","","","아파트"
"45095","전남광주통합특별시 광산구 장덕동","1115","1115","0000","수완루아채","전세","84.2801","202403","16","21,000","0","16","2008","풍영로 294-8","202403~202603","갱신","-","21,000","0","아파트"
"45096","전남광주통합특별시 광양시 중동","1434","1434","0000","주공2","전세","49.7700","202403","16","3,500","0","15","1993","구마9길 11","202403~202603","신규","-","","","아파트"
"45097","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","전세","59.9323","202403","16","20,000","0","6","2020","금봉로 106","202404~202604","신규","-","","","아파트"
"45098","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","월세","59.9323","202403","16","2,000","60","11","2020","금봉로 106","202404~202604","신규","-","","","아파트"
"45099","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","월세","59.9323","202403","16","3,000","75","15","2020","금봉로 106","202404~202604","신규","-","","","아파트"
"45100","전남광주통합특별시 광산구 신창동","1270","1270","0000","신창2차부영","전세","84.7886","202403","16","23,000","0","15","2005","신창로71번길 33","202403~202503","갱신","-","27,000","0","아파트"
"45101","전남광주통합특별시 광산구 운남동","776-1","0776","0001","운남주공1,2단지","전세","58.1400","202403","16","11,500","0","15","1997","목련로273번길 76","202404~202604","신규","-","","","아파트"
"45102","전남광주통합특별시 광산구 월계동","761-4","0761","0004","첨단우미2","월세","78.5400","202403","16","2,000","55","5","1997","임방울대로 673-13","202404~202604","신규","-","","","아파트"
"45103","전남광주통합특별시 광산구 운남동","771-1","0771","0001","운남주공4단지","전세","59.7600","202403","16","13,000","0","5","1996","목련로273번안길 30","202404~202604","신규","-","","","아파트"
"45104","전남광주통합특별시 광산구 월곡동","614-1","0614","0001","한성1차","월세","47.2100","202403","16","300","38","5","1988","월곡산정로 108","202403~202603","신규","-","","","아파트"
"45105","전남광주통합특별시 광산구 신창동","1118","1118","0000","신창3차호반베르디움","전세","69.4646","202403","16","16,000","0","16","2005","신창로161번길 19","202404~202604","신규","-","","","아파트"
"45106","전남광주통합특별시 광산구 산정동","1056","1056","0000","부영애시앙2차","월세","84.8198","202403","16","2,000","90","13","2008","목련로 41","202404~202604","신규","-","","","아파트"
"45107","전남광주통합특별시 광산구 월계동","756-6","0756","0006","첨단라인5","전세","84.9900","202403","16","22,000","0","9","1997","첨단중앙로181번길 88-16","202404~202704","갱신","-","26,000","0","아파트"
"45108","전남광주통합특별시 광산구 월계동","759-3","0759","0003","첨단라인3","월세","84.9100","202403","16","2,000","60","3","1995","임방울대로 727-5","202404~202604","신규","-","","","아파트"
"45109","전남광주통합특별시 광산구 월계동","764-4","0764","0004","첨단두산1차","월세","59.8570","202403","16","700","43","1","1996","월계로 117-21","202404~202604","신규","-","","","아파트"
"45110","전남광주통합특별시 순천시 조례동","766","0766","0000","시대","월세","30.6980","202403","16","300","40","14","1992","비봉2길 22","202403~202503","신규","-","","","아파트"
"45111","전남광주통합특별시 서구 치평동","1166-2","1166","0002","금호대우","전세","59.9400","202403","16","15,000","0","13","1998","치평로 107","202403~202603","신규","-","","","아파트"
"45112","전남광주통합특별시 서구 치평동","1168-11","1168","0011","대주","전세","49.8800","202403","16","13,500","0","13","1998","상무공원로 94","202404~202604","신규","-","","","아파트"
"45113","전남광주통합특별시 서구 치평동","1171-6","1171","0006","라인대주","전세","59.8700","202403","16","18,000","0","6","1997","치평로 15","-","-","-","","","아파트"
"45114","전남광주통합특별시 서구 치평동","1171-6","1171","0006","라인대주","전세","59.8700","202403","16","18,000","0","6","1997","치평로 15","202404~202604","신규","-","","","아파트"
"45115","전남광주통합특별시 서구 치평동","1174-3","1174","0003","라인동산","전세","59.8700","202403","16","18,000","0","17","1999","상무평화로 64","202404~202604","신규","-","","","아파트"
"45116","전남광주통합특별시 서구 치평동","1168-1","1168","0001","중흥(1168-1)","전세","84.9300","202403","16","25,000","0","17","1997","치평로 77","202404~202604","신규","-","","","아파트"
"45117","전남광주통합특별시 서구 화정동","1712","1712","0000","더샵염주센트럴파크","전세","59.9828","202403","16","28,000","0","23","2022","월드컵4강로 27","202404~202604","신규","-","","","아파트"
"45118","전남광주통합특별시 서구 화정동","1612","1612","0000","유니버시아드힐스테이트3단지","월세","59.9900","202403","16","2,000","95","21","2016","화운로 24","202404~202604","신규","-","","","아파트"
"45119","전남광주통합특별시 서구 화정동","23-37","0023","0037","유탑유블레스","월세","19.7906","202403","16","300","38","9","2013","내방로 349","202403~202503","신규","-","","","아파트"
"45120","전남광주통합특별시 서구 화정동","23-37","0023","0037","유탑유블레스","월세","19.7906","202403","16","300","38","14","2013","내방로 349","202404~202503","신규","-","","","아파트"
"45121","전남광주통합특별시 서구 화정동","859-1","0859","0001","현대(859-1)","월세","60.0000","202403","16","1,000","50","6","1987","월드컵4강로 22","202403~202603","신규","-","","","아파트"
"45122","전남광주통합특별시 순천시 생목동","59","0059","0000","생목동벽산아파트","전세","84.9540","202403","16","11,000","0","8","2000","생목길 1","202404~202704","신규","-","","","아파트"
"45123","전남광주통합특별시 서구 풍암동","1132","1132","0000","우미광장","월세","59.9550","202403","16","2,000","60","13","2000","풍암순환로 183","202403~202603","신규","-","","","아파트"
"45124","전남광주통합특별시 서구 풍암동","1099","1099","0000","부영APT(신암마을)","전세","80.1864","202403","16","20,000","0","2","2000","풍암1로 42","202404~202604","신규","-","","","아파트"
"45125","전남광주통합특별시 서구 풍암동","1099","1099","0000","부영APT(신암마을)","전세","80.1864","202403","16","20,000","0","2","2000","풍암1로 42","202404~202604","신규","-","","","아파트"
"45126","전남광주통합특별시 서구 풍암동","1057","1057","0000","현대","전세","59.9500","202403","16","12,500","0","18","2000","풍암순환로 70","202406~202606","신규","-","","","아파트"
"45127","전남광주통합특별시 서구 풍암동","1057","1057","0000","현대","전세","59.9500","202403","16","12,500","0","18","2000","풍암순환로 70","202406~202606","신규","-","","","아파트"
"45128","전남광주통합특별시 서구 금호동","741-1","0741","0001","금호시영1단지","월세","49.8600","202403","16","1,000","45","2","1993","운천로 41","202404~202604","신규","-","","","아파트"
"45129","전남광주통합특별시 서구 금호동","742-2","0742","0002","금호시영5단지","월세","39.7800","202403","16","1,500","30","4","1994","운천로32번길 7","202403~202603","신규","-","","","아파트"
"45130","전남광주통합특별시 순천시 조례동","1610","1610","0000","동신","전세","59.5800","202403","16","11,500","0","4","1994","장선배기길 55","202403~202503","갱신","사용","14,000","0","아파트"
"45131","전남광주통합특별시 서구 쌍촌동","155","0155","0000","현대","월세","59.3600","202403","16","1,000","70","11","1997","내방로240번길 10","202404~202604","신규","-","","","아파트"
"45132","전남광주통합특별시 서구 쌍촌동","1228-1","1228","0001","빛고을파크","월세","59.8200","202403","16","1,000","50","9","1991","화정로 105","202404~202604","갱신","-","1,000","50","아파트"
"45133","전남광주통합특별시 서구 금호동","787","0787","0000","중흥","전세","59.4600","202403","16","14,000","0","1","2000","마재로 21","202404~202604","신규","-","","","아파트"
"45134","전남광주통합특별시 순천시 오천동","982","0982","0000","진아리채파크원","전세","80.0217","202403","16","26,000","0","5","2017","오천1길 20","202404~202604","신규","-","","","아파트"
"45135","전남광주통합특별시 순천시 오천동","982","0982","0000","진아리채파크원","전세","80.0217","202403","16","26,000","0","5","2017","오천1길 20","202404~202604","신규","-","","","아파트"
"45136","전남광주통합특별시 서구 금호동","787","0787","0000","중흥","전세","59.5500","202403","16","15,500","0","12","2000","마재로 21","202405~202605","신규","-","","","아파트"
"45137","전남광주통합특별시 순천시 조례동","1630","1630","0000","중흥파크1","월세","49.7700","202403","16","700","40","11","1993","장선배기길 105","202404~202603","갱신","사용","700","40","아파트"
"45138","전남광주통합특별시 서구 금호동","931","0931","0000","쌍용예가","전세","110.3521","202403","16","40,000","0","13","2009","금화로 25","202404~202604","신규","-","","","아파트"
"45139","전남광주통합특별시 서구 금호동","813","0813","0000","대주파크빌","월세","59.9400","202403","16","2,000","55","3","2000","화개1로24번길 9","202403~202603","신규","-","","","아파트"
"45140","전남광주통합특별시 서구 풍암동","1132","1132","0000","우미광장","월세","59.7900","202403","16","2,000","55","11","2000","풍암순환로 183","202403~202603","신규","-","","","아파트"
"45141","전남광주통합특별시 서구 풍암동","1132","1132","0000","우미광장","월세","59.7900","202403","16","2,000","55","11","2000","풍암순환로 183","202403~202603","신규","-","","","아파트"
"45142","전남광주통합특별시 순천시 조례동","1730-1","1730","0001","서해골드빌","월세","84.8462","202403","16","2,000","75","2","2004","비봉길 6","202404~202501","신규","-","","","아파트"
"45143","전남광주통합특별시 서구 내방동","848","0848","0000","내방마을주공","월세","59.3100","202403","16","4,000","45","6","2002","화운로193번길 25","202403~202603","신규","-","","","아파트"
"45144","전남광주통합특별시 서구 치평동","1166-2","1166","0002","대우금호","전세","59.9400","202403","16","13,000","0","16","1998","치평로 107","202404~202604","신규","-","","","아파트"
"45145","전남광주통합특별시 서구 치평동","1168-1","1168","0001","중흥(1168-1)","전세","84.9300","202403","16","25,000","0","17","1997","치평로 77","202404~202604","신규","-","","","아파트"
"45146","전남광주통합특별시 여수시 웅천동","1643","1643","0000","신영웅천지웰3차","월세","84.8089","202403","16","3,000","100","14","2014","웅천중앙로 47","202404~202604","신규","-","","","아파트"
"45147","전남광주통합특별시 나주시 빛가람동","325","0325","0000","루멘하임","전세","84.9826","202403","16","18,000","0","13","2015","그린로 328","202404~202604","신규","-","","","아파트"
"45148","전남광주통합특별시 나주시 빛가람동","325","0325","0000","루멘하임","전세","84.9826","202403","16","18,000","0","16","2015","그린로 328","202403~202603","갱신","사용","24,000","0","아파트"
"45149","전남광주통합특별시 나주시 빛가람동","558","0558","0000","광주전남혁신도시영무예다음","월세","75.3932","202403","16","2,000","79","4","2016","월정1길 20","202405~202605","신규","-","","","아파트"
"45150","전남광주통합특별시 나주시 빛가람동","118","0118","0000","빛가람혁신도시중흥에스-클래스센트럴1차","월세","72.4254","202403","16","4,000","69","11","2016","우정로 77","-","-","-","","","아파트"
"45151","전남광주통합특별시 여수시 여서동","238","0238","0000","여서동금호","전세","72.8500","202403","16","12,000","0","1","1989","여서2로 19","202404~202604","신규","-","","","아파트"
"45152","전남광주통합특별시 여수시 학동","54","0054","0000","신동아파밀리에","전세","59.5923","202403","16","22,000","0","3","2008","무선로 50","202404~202604","신규","-","","","아파트"
"45153","전남광주통합특별시 여수시 학동","54","0054","0000","신동아파밀리에","전세","59.5923","202403","16","21,000","0","3","2008","무선로 50","202404~202604","신규","-","","","아파트"
"45154","전남광주통합특별시 여수시 미평동","491","0491","0000","귀인1","전세","57.3300","202403","16","4,500","0","4","1988","미평1길 22","202404~202604","신규","-","","","아파트"
"45155","전남광주통합특별시 광산구 선암동","586","0586","0000","선운지구다사로움","전세","84.8497","202403","16","25,000","0","5","2015","선운로 34","202404~202604","신규","-","","","아파트"
"45156","전남광주통합특별시 순천시 해룡면 신대리","2003","2003","0000","중흥에스-클래스5단지","전세","71.1362","202403","16","23,000","0","24","2014","신대로 97","202405~202605","신규","-","","","아파트"
"45157","전남광주통합특별시 순천시 해룡면 신대리","1965","1965","0000","중흥에듀힐스9단지","월세","59.7108","202403","16","3,000","80","6","2019","좌야로 159-14","202404~202412","신규","-","","","아파트"
"45158","전남광주통합특별시 순천시 해룡면 상삼리","661","0661","0000","부영6","월세","60.0000","202403","16","6,181","24","11","1995","장선배기길 272","202403~202503","신규","-","","","아파트"
"45159","전남광주통합특별시 여수시 소라면 죽림리","1254","1254","0000","힐스테이트죽림젠트리스","전세","84.9455","202403","16","30,000","0","15","2021","덕양로 21-18","202404~202604","신규","-","","","아파트"
"45160","전남광주통합특별시 나주시 남평읍 동사리","421","0421","0000","양우내안애리버시티","월세","84.9736","202403","16","1,000","80","5","2018","지석로 167","202404~202604","신규","-","","","아파트"
"45161","전남광주통합특별시 광산구 선암동","582","0582","0000","이지더원1단지","월세","84.9827","202403","16","5,000","100","9","2014","선운로20번길 47","202404~202604","신규","-","","","아파트"
"45162","전남광주통합특별시 광산구 선암동","549","0549","0000","광주선운지구이지더원3단지","전세","72.6814","202403","16","25,000","0","4","2016","선운로 55","202404~202609","신규","-","","","아파트"
"45163","전남광주통합특별시 나주시 금천면 석전리","619","0619","0000","빛가람코오롱하늘채","월세","116.9729","202403","16","3,000","100","9","2022","천석길 35","202403~202603","신규","-","","","아파트"
"45164","전남광주통합특별시 나주시 금천면 석전리","619","0619","0000","빛가람코오롱하늘채","전세","84.9997","202403","16","14,000","0","10","2022","천석길 35","202301~202501","신규","-","","","아파트"
"45165","전남광주통합특별시 광산구 송정동","929-9","0929","0009","중앙센트럴시티","전세","48.7613","202403","16","13,000","0","4","2018","평동로1120번길 12","202404~202603","갱신","사용","13,000","0","아파트"
"45166","전남광주통합특별시 광산구 송정동","948-4","0948","0004","마이다스빌","월세","35.0360","202403","16","300","30","5","1999","평동로1119번길 25","-","-","-","","","아파트"
"45167","전남광주통합특별시 북구 신용동","643-1","0643","0001","용두주공","월세","59.9900","202403","16","2,000","55","20","1998","임방울대로1041번길 15","202404~202604","신규","-","","","아파트"
"45168","전남광주통합특별시 북구 동림동","1330","1330","0000","운암산코오롱하늘채","전세","84.6815","202403","16","30,000","0","13","2018","동배마을길 29","202406~202606","신규","-","","","아파트"
"45169","전남광주통합특별시 목포시 옥암동","1315","1315","0000","우미파렌하이트","전세","106.4776","202403","16","32,000","0","17","2013","남악2로22번길 15","202406~202606","신규","-","","","아파트"
"45170","전남광주통합특별시 목포시 옥암동","1315","1315","0000","우미파렌하이트","전세","106.4776","202403","16","36,000","0","13","2013","남악2로22번길 15","202404~202604","갱신","-","40,000","0","아파트"
"45171","전남광주통합특별시 목포시 옥암동","961","0961","0000","하당금호2","전세","84.9900","202403","16","12,600","0","10","1996","백년대로375번길 20","202404~202604","신규","-","","","아파트"
"45172","전남광주통합특별시 북구 중흥동","836","0836","0000","제일풍경채센트럴파크1단지","전세","84.9200","202403","16","36,000","0","17","2022","우치로40번길 25","202405~202605","신규","-","","","아파트"
"45173","전남광주통합특별시 북구 일곡동","849-2","0849","0002","청솔","월세","48.4500","202403","16","500","46","5","2000","일곡로 80","202404~202604","신규","-","","","아파트"
"45174","전남광주통합특별시 북구 중흥동","836","0836","0000","제일풍경채센트럴파크1단지","전세","84.8800","202403","16","31,500","0","20","2022","우치로40번길 25","202403~202603","갱신","-","30,000","0","아파트"
"45175","전남광주통합특별시 북구 두암동","456-1","0456","0001","예향","월세","65.7600","202403","16","2,000","32","2","1987","월동로 5","202403~202603","신규","-","","","아파트"
"45176","전남광주통합특별시 서구 농성동","415-55","0415","0055","더리미티드","월세","179.6400","202403","16","20,000","230","29","2024","죽봉대로78번길 19","202406~202606","신규","-","","","아파트"
"45177","전남광주통합특별시 서구 농성동","415-55","0415","0055","더리미티드","월세","179.6400","202403","16","20,000","230","29","2024","죽봉대로78번길 19","202406~202606","신규","-","","","아파트"
"45178","전남광주통합특별시 서구 양동","61-3","0061","0003","삼익맨션","전세","82.4600","202403","16","11,000","0","4","1978","천변좌로 282","202404~202604","신규","-","","","아파트"
"45179","전남광주통합특별시 서구 양동","61-3","0061","0003","삼익맨션","월세","82.4600","202403","16","2,000","50","3","1978","천변좌로 282","202404~202604","신규","-","","","아파트"
"45180","전남광주통합특별시 목포시 옥암동","1315","1315","0000","우미파렌하이트","전세","106.4776","202403","16","32,000","0","17","2013","남악2로22번길 15","202406~202606","신규","-","","","아파트"
"45181","전남광주통합특별시 북구 연제동","1119","1119","0000","힐스테이트연제","월세","84.9934","202403","16","10,000","50","14","2020","양일1로 31","202403~202603","신규","-","","","아파트"
"45182","전남광주통합특별시 북구 신용동","737","0737","0000","광주첨단2지구사랑으로부영","전세","60.4624","202403","16","17,500","0","12","2013","첨단연신로 166","202404~202604","신규","-","","","아파트"
"45183","전남광주통합특별시 북구 신용동","675","0675","0000","광주첨단2지구호반베르디움1단지","전세","84.9697","202403","16","28,000","0","8","2014","첨단연신로133번길 8","202404~202604","신규","-","","","아파트"
"45184","전남광주통합특별시 북구 신용동","869","0869","0000","힐스테이트신용더리버","전세","84.6000","202403","16","25,000","0","5","2024","빛고을대로 615","202406~202610","신규","-","","","아파트"
"45185","전남광주통합특별시 북구 신용동","869","0869","0000","힐스테이트신용더리버","전세","84.9400","202403","16","28,000","0","28","2024","빛고을대로 615","202405~202605","신규","-","","","아파트"
"45186","전남광주통합특별시 북구 유동","141","0141","0000","금남로대광로제비앙","전세","84.7468","202403","16","26,000","0","13","2022","서림로 153","202404~202604","신규","-","","","아파트"
"45187","전남광주통합특별시 북구 유동","141","0141","0000","금남로대광로제비앙","전세","84.7468","202403","16","26,000","0","13","2022","서림로 153","202404~202604","신규","-","","","아파트"
"45188","전남광주통합특별시 북구 문흥동","787-1","0787","0001","주공","월세","59.3900","202403","16","500","48","4","1990","면앙로31번길 10","202403~202603","신규","-","","","아파트"
"45189","전남광주통합특별시 북구 삼각동","533","0533","0000","삼각동그린타운","월세","59.8200","202403","16","1,000","50","1","1997","설죽로389번길 70","202404~202604","신규","-","","","아파트"
"45190","전남광주통합특별시 북구 중흥동","847","0847","0000","제일풍경채센트럴파크2단지","전세","59.9800","202403","16","27,000","0","19","2022","서양로 125","202404~202604","신규","-","","","아파트"
"45191","전남광주통합특별시 북구 중흥동","847","0847","0000","제일풍경채센트럴파크2단지","전세","74.9900","202403","16","30,000","0","19","2022","서양로 125","202403~202603","갱신","사용","33,000","0","아파트"
"45192","전남광주통합특별시 북구 용두동","1116","1116","0000","첨단용두산이고운아파트","전세","84.9607","202403","16","26,000","0","5","2018","임방울대로1042번길 17","202404~202604","신규","-","","","아파트"
"45193","전남광주통합특별시 북구 각화동","721","0721","0000","각화센트럴파크3차","전세","59.9987","202403","16","18,000","0","24","2023","동문대로249번길 7","202406~202606","신규","-","","","아파트"
"45194","전남광주통합특별시 북구 운암동","363","0363","0000","삼호","월세","84.9200","202403","16","2,000","60","13","1990","황계로55번길 11","202403~202603","신규","-","","","아파트"
"45195","전남광주통합특별시 북구 운암동","364-1","0364","0001","운암동롯데캐슬1단지","전세","104.1061","202403","16","24,000","0","2","2006","서강로54번길 11","202404~202604","신규","-","","","아파트"
"45196","전남광주통합특별시 북구 운암동","67","0067","0000","벽산블루밍메가씨티1단지","전세","120.6054","202403","16","35,000","0","14","2008","서강로54번길 55","202404~202604","신규","-","","","아파트"
"45197","전남광주통합특별시 북구 운암동","1783","1783","0000","중외공원모아미래도","월세","81.2155","202403","16","5,000","90","16","2022","서강로 171","202404~202604","신규","-","","","아파트"
"45198","전남광주통합특별시 목포시 옥암동","1398","1398","0000","옥암2차 한국아델리움 아파트","월세","84.8500","202403","16","2,000","85","5","2019","옥암로 150","202403~202603","신규","-","","","아파트"
"45199","전남광주통합특별시 목포시 옥암동","1315","1315","0000","우미파렌하이트","전세","106.4776","202403","16","32,000","0","17","2013","남악2로22번길 15","202406~202606","신규","-","","","아파트"
"45200","전남광주통합특별시 북구 중흥동","611-10","0611","0010","광주역다사로움","월세","36.4800","202403","15","3,276","16","5","2019","서암대로 268","202403~202604","신규","-","","","아파트"
"45201","전남광주통합특별시 북구 중흥동","611-10","0611","0010","광주역다사로움","월세","20.7800","202403","15","1,793","9","7","2019","서암대로 268","202403~202604","신규","-","","","아파트"
"45202","전남광주통합특별시 목포시 옥암동","1150","1150","0000","옥암주공","월세","39.9800","202403","15","1,382","10","4","2007","당가두로38번길 11","202404~202603","갱신","-","1,319","9","아파트"
"45203","전남광주통합특별시 북구 양산동","205-1","0205","0001","일신1차","전세","59.7850","202403","15","13,000","0","5","1996","양산택지로79번길 15","202404~202604","신규","-","","","아파트"
"45204","전남광주통합특별시 북구 매곡동","493","0493","0000","매곡동해광샹그릴라","월세","49.3793","202403","15","500","42","6","2014","매곡로69번길 13","202403~202503","신규","-","","","아파트"
"45205","전남광주통합특별시 북구 양산동","101","0101","0000","청암프로스빌","전세","59.9700","202403","15","9,000","0","6","1998","자라봉로 33","202404~202604","신규","-","","","아파트"
"45206","전남광주통합특별시 북구 양산동","209-8","0209","0008","우미","월세","49.7700","202403","15","1,000","38","1","1992","상촌로 24","202404~202604","신규","-","","","아파트"
"45207","전남광주통합특별시 북구 신용동","737","0737","0000","광주첨단2지구사랑으로부영","전세","60.4624","202403","15","19,000","0","16","2013","첨단연신로 166","202403~202603","신규","-","","","아파트"
"45208","전남광주통합특별시 북구 신용동","655","0655","0000","제일풍경채리버파크","전세","67.8149","202403","15","29,000","0","17","2014","첨단연신로 216","202404~202604","신규","-","","","아파트"
"45209","전남광주통합특별시 북구 임동","887","0887","0000","S-클래스더제니스","전세","84.9688","202403","15","28,000","0","33","2024","천변우로 227","202403~202603","신규","-","","","아파트"
"45210","전남광주통합특별시 목포시 옥암동","1046-4","1046","0004","거성센트럴뷰","월세","82.7706","202403","15","1,000","80","4","2018","복산길6번길 28","202404~202603","신규","-","","","아파트"
"45211","전남광주통합특별시 서구 광천동","899","0899","0000","힐스테이트광천","전세","70.7285","202403","15","25,000","0","11","2023","천변좌로 56","202403~202603","신규","-","","","아파트"
"45212","전남광주통합특별시 목포시 옥암동","1026","1026","0000","부영5차","전세","60.0000","202403","15","7,567","0","7","1995","하당남부로 97","202405~202505","갱신","-","7,567","0","아파트"
"45213","전남광주통합특별시 북구 문흥동","995-2","0995","0002","호반","전세","84.9100","202403","15","11,000","0","1","1994","문산로62번길 20","202404~202604","신규","-","","","아파트"
"45214","전남광주통합특별시 북구 신안동","822","0822","0000","신안국제미소래아파트","전세","59.5627","202403","15","17,220","0","6","2021","중흥로 121-1","202404~202501","신규","-","","","아파트"
"45215","전남광주통합특별시 북구 문흥동","1011-2","1011","0002","문흥동대주3","월세","49.9700","202403","15","8,500","5","7","1994","서하로 416","202404~202604","신규","-","","","아파트"
"45216","전남광주통합특별시 북구 오치동","855-9","0855","0009","로얄타운","월세","72.9400","202403","15","8,400","20","15","2000","우치로331번길 13","202404~202604","신규","-","","","아파트"
"45217","전남광주통합특별시 북구 오치동","857-10","0857","0010","오치동갤럭스하임","월세","16.6579","202403","15","200","30","5","2013","서하로183번길 45-6","202403~202603","신규","-","","","아파트"
"45218","전남광주통합특별시 북구 일곡동","849-2","0849","0002","청솔","전세","48.4500","202403","15","10,000","0","7","2000","일곡로 80","202404~202604","신규","-","","","아파트"
"45219","전남광주통합특별시 북구 일곡동","849-2","0849","0002","청솔","전세","48.4500","202403","15","8,500","0","6","2000","일곡로 80","202404~202604","신규","-","","","아파트"
"45220","전남광주통합특별시 북구 일곡동","849-2","0849","0002","청솔","전세","48.4500","202403","15","8,500","0","6","2000","일곡로 80","202404~202604","신규","-","","","아파트"
"45221","전남광주통합특별시 북구 일곡동","850-4","0850","0004","청솔2차","전세","48.4500","202403","15","9,000","0","11","2000","설죽로 555","202403~202603","신규","-","","","아파트"
"45222","전남광주통합특별시 목포시 옥암동","1027","1027","0000","부영3차","전세","49.7200","202403","15","5,250","0","8","1995","통일대로75번길 14","202403~202503","갱신","-","5,250","0","아파트"
"45223","전남광주통합특별시 북구 용두동","1111","1111","0000","이안광주첨단아파트","전세","59.9800","202403","15","20,000","0","12","2017","용두마을길 13","202404~202604","신규","-","","","아파트"
